indicator_id,region_id,date,value,zip
ZSFH,94915,2024-05-31,447526.75,85339
ZSFH,94915,2024-04-30,446274.31,85339
ZSFH,94915,2024-03-31,444504.15,85339
ZSFH,94915,2024-02-29,442772.87,85339
ZSFH,94915,2024-01-31,441626.76,85339
ZSFH,94915,2023-12-31,440806.59,85339
ZSFH,94915,2023-11-30,439703.67,85339
ZSFH,94915,2023-10-31,438308.26,85339
ZSFH,94915,2023-09-30,436786.16,85339
ZSFH,94915,2023-08-31,434962.57,85339
ZSFH,94915,2023-07-31,432427.69,85339
ZSFH,94915,2023-06-30,429708.23,85339
ZSFH,94915,2023-05-31,427755.84,85339
ZSFH,94915,2023-04-30,427129.22,85339
ZSFH,94915,2023-03-31,428648.92,85339
ZSFH,94915,2023-02-28,432654.67,85339
ZSFH,94915,2023-01-31,439592.1,85339
ZSFH,94915,2022-12-31,448561.56,85339
ZSFH,94915,2022-11-30,457971.53,85339
ZSFH,94915,2022-10-31,467737.64,85339
ZSFH,94915,2022-09-30,476646.31,85339
ZSFH,94915,2022-08-31,483758.11,85339
ZSFH,94915,2022-07-31,485354.78,85339
ZSFH,94915,2022-06-30,481195.6,85339
ZSFH,94915,2022-05-31,472441.41,85339
ZSFH,94915,2022-04-30,462213.39,85339
ZSFH,94915,2022-03-31,452237.74,85339
ZSFH,94915,2022-02-28,443561.27,85339
ZSFH,94915,2022-01-31,436461.77,85339
ZSFH,94915,2021-12-31,429638.58,85339
ZSFH,94915,2021-11-30,422470.73,85339
ZSFH,94915,2021-10-31,413967.87,85339
ZSFH,94915,2021-09-30,404438.23,85339
ZSFH,94915,2021-08-31,393854.94,85339
ZSFH,94915,2021-07-31,382100.3,85339
ZSFH,94915,2021-06-30,369689.98,85339
ZSFH,94915,2021-05-31,357686.02,85339
ZSFH,94915,2021-04-30,346698.11,85339
ZSFH,94915,2021-03-31,337521.66,85339
ZSFH,94915,2021-02-28,329298.44,85339
ZSFH,94915,2021-01-31,322314.57,85339
ZSFH,94915,2020-12-31,315444.6,85339
ZSFH,94915,2020-11-30,308772.44,85339
ZSFH,94915,2020-10-31,302232.9,85339
ZSFH,94915,2020-09-30,296675.53,85339
ZSFH,94915,2020-08-31,292193.45,85339
ZSFH,94915,2020-07-31,289300.54,85339
ZSFH,94915,2020-06-30,287462.51,85339
ZSFH,94915,2020-05-31,285771.62,85339
ZSFH,94915,2020-04-30,283573.28,85339
ZSFH,94915,2020-03-31,280635.44,85339
ZSFH,94915,2020-02-29,277554.38,85339
ZSFH,94915,2020-01-31,274866.38,85339
ZSFH,94915,2019-12-31,272393.34,85339
ZSFH,94915,2019-11-30,270317.84,85339
ZSFH,94915,2019-10-31,268340.56,85339
ZSFH,94915,2019-09-30,266713.4,85339
ZSFH,94915,2019-08-31,265412.4,85339
ZSFH,94915,2019-07-31,264414.27,85339
ZSFH,94915,2019-06-30,263642.22,85339
ZSFH,94915,2019-05-31,262725.32,85339
ZSFH,94915,2019-04-30,261785.97,85339
ZSFH,94915,2019-03-31,260744.86,85339
ZSFH,94915,2019-02-28,259683.68,85339
ZSFH,94915,2019-01-31,258587.23,85339
ZSFH,94915,2018-12-31,257477.24,85339
ZSFH,94915,2018-11-30,256309.86,85339
ZSFH,94915,2018-10-31,254802.54,85339
ZSFH,94915,2018-09-30,253137.6,85339
ZSFH,94915,2018-08-31,251280.11,85339
ZSFH,94915,2018-07-31,249531.97,85339
ZSFH,94915,2018-06-30,247717.6,85339
ZSFH,94915,2018-05-31,246062.93,85339
ZSFH,94915,2018-04-30,244435.56,85339
ZSFH,94915,2018-03-31,242664.14,85339
ZSFH,94915,2018-02-28,240462.72,85339
ZSFH,94915,2018-01-31,238270.61,85339
ZSFH,94915,2017-12-31,236576.44,85339
ZSFH,94915,2017-11-30,235471.25,85339
ZSFH,94915,2017-10-31,234445.9,85339
ZSFH,94915,2017-09-30,233208.98,85339
ZSFH,94915,2017-08-31,231995.3,85339
ZSFH,94915,2017-07-31,230728.78,85339
ZSFH,94915,2017-06-30,229513.15,85339
ZSFH,94915,2017-05-31,228165.87,85339
ZSFH,94915,2017-04-30,226835.35,85339
ZSFH,94915,2017-03-31,225546.31,85339
ZSFH,94915,2017-02-28,224182.81,85339
ZSFH,94915,2017-01-31,222730.03,85339
ZSFH,94915,2016-12-31,221303.44,85339
ZSFH,94915,2016-11-30,220136.15,85339
ZSFH,94915,2016-10-31,218938.63,85339
ZSFH,94915,2016-09-30,217692.13,85339
ZSFH,94915,2016-08-31,216213.37,85339
ZSFH,94915,2016-07-31,215184.47,85339
ZSFH,94915,2016-06-30,214149.53,85339
ZSFH,94915,2016-05-31,213067.38,85339
ZSFH,94915,2016-04-30,212031.15,85339
ZSFH,94915,2016-03-31,210706.42,85339
ZSFH,94915,2016-02-29,208971.47,85339
ZSFH,94915,2016-01-31,206831.56,85339
ZSFH,94915,2015-12-31,204649.08,85339
ZSFH,94915,2015-11-30,202909.02,85339
ZSFH,94915,2015-10-31,201112.09,85339
ZSFH,94915,2015-09-30,199277.88,85339
ZSFH,94915,2015-08-31,197369.75,85339
ZSFH,94915,2015-07-31,195673.33,85339
ZSFH,94915,2015-06-30,194189.35,85339
ZSFH,94915,2015-05-31,192906.71,85339
ZSFH,94915,2015-04-30,191764.33,85339
ZSFH,94915,2015-03-31,190979.93,85339
ZSFH,94915,2015-02-28,190456.47,85339
ZSFH,94915,2015-01-31,190221.25,85339
ZSFH,94915,2014-12-31,190051.97,85339
ZSFH,94915,2014-11-30,190360.09,85339
ZSFH,94915,2014-10-31,190598.54,85339
ZSFH,94915,2014-09-30,190791.14,85339
ZSFH,94915,2014-08-31,190175.17,85339
ZSFH,94915,2014-07-31,189454.46,85339
ZSFH,94915,2014-06-30,188860.09,85339
ZSFH,94915,2014-05-31,188469.81,85339
ZSFH,94915,2014-04-30,187973.21,85339
ZSFH,94915,2014-03-31,187013.6,85339
ZSFH,94915,2014-02-28,185030.27,85339
ZSFH,94915,2014-01-31,182946.57,85339
ZSFH,94915,2013-12-31,180778.16,85339
ZSFH,94915,2013-11-30,179001.38,85339
ZSFH,94915,2013-10-31,176733.13,85339
ZSFH,94915,2013-09-30,173966.85,85339
ZSFH,94915,2013-08-31,170956.57,85339
ZSFH,94915,2013-07-31,167519.25,85339
ZSFH,94915,2013-06-30,163869.87,85339
ZSFH,94915,2013-05-31,160249.3,85339
ZSFH,94915,2013-04-30,156782.32,85339
ZSFH,94915,2013-03-31,153643.59,85339
ZSFH,94915,2013-02-28,150677.06,85339
ZSFH,94915,2013-01-31,147674.89,85339
ZSFH,94915,2012-12-31,144396.45,85339
ZSFH,94915,2012-11-30,141302.64,85339
ZSFH,94915,2012-10-31,138005.96,85339
ZSFH,94915,2012-09-30,134418.27,85339
ZSFH,94915,2012-08-31,130517.18,85339
ZSFH,94915,2012-07-31,126905.79,85339
ZSFH,94915,2012-06-30,123696.89,85339
ZSFH,94915,2012-05-31,121015.19,85339
ZSFH,94915,2012-04-30,118898.49,85339
ZSFH,94915,2012-03-31,117614.95,85339
ZSFH,94915,2012-02-29,116883.13,85339
ZSFH,94915,2012-01-31,115848.52,85339
ZSFH,94915,2011-12-31,114835.3,85339
ZSFH,94915,2011-11-30,114028.25,85339
ZSFH,94915,2011-10-31,114043.53,85339
ZSFH,94915,2011-09-30,114224.88,85339
ZSFH,94915,2011-08-31,114522.91,85339
ZSFH,94915,2011-07-31,115167.26,85339
ZSFH,94915,2011-06-30,116279.85,85339
ZSFH,94915,2011-05-31,118130.15,85339
ZSFH,94915,2011-04-30,119596.16,85339
ZSFH,94915,2011-03-31,120939.39,85339
ZSFH,94915,2011-02-28,122129.7,85339
ZSFH,94915,2011-01-31,123858.81,85339
ZSFH,94915,2010-12-31,125790.5,85339
ZSFH,94915,2010-11-30,127341.07,85339
ZSFH,94915,2010-10-31,129080.59,85339
ZSFH,94915,2010-09-30,130860.15,85339
ZSFH,94915,2010-08-31,133260.83,85339
ZSFH,94915,2010-07-31,135181.49,85339
ZSFH,94915,2010-06-30,136983.54,85339
ZSFH,94915,2010-05-31,137579.29,85339
ZSFH,94915,2010-04-30,137965.0,85339
ZSFH,94915,2010-03-31,138398.57,85339
ZSFH,94915,2010-02-28,139135.58,85339
ZSFH,94915,2010-01-31,139852.99,85339
ZSFH,94915,2009-12-31,139760.01,85339
ZSFH,94915,2009-11-30,140216.68,85339
ZSFH,94915,2009-10-31,141330.92,85339
ZSFH,94915,2009-09-30,144109.89,85339
ZSFH,94915,2009-08-31,146922.52,85339
ZSFH,94915,2009-07-31,150300.74,85339
ZSFH,94915,2009-06-30,154543.58,85339
ZSFH,94915,2009-05-31,159836.69,85339
ZSFH,94915,2009-04-30,165960.71,85339
ZSFH,94915,2009-03-31,171442.59,85339
ZSFH,94915,2009-02-28,176934.54,85339
ZSFH,94915,2009-01-31,183209.15,85339
ZSFH,94915,2008-12-31,191586.6,85339
ZSFH,94915,2008-11-30,200241.72,85339
ZSFH,94915,2008-10-31,208716.35,85339
ZSFH,94915,2008-09-30,217278.71,85339
ZSFH,94915,2008-08-31,228216.79,85339
ZSFH,94915,2008-07-31,239196.55,85339
ZSFH,94915,2008-06-30,248252.12,85339
ZSFH,94915,2008-05-31,256255.63,85339
ZSFH,94915,2008-04-30,264007.25,85339
ZSFH,94915,2008-03-31,273213.31,85339
ZSFH,94915,2008-02-29,280093.78,85339
ZSFH,94915,2008-01-31,286121.46,85339
ZSFH,94915,2007-12-31,290742.96,85339
ZSFH,94915,2007-11-30,295610.67,85339
ZSFH,94915,2007-10-31,300174.7,85339
ZSFH,94915,2007-09-30,304131.83,85339
ZSFH,94915,2007-08-31,307880.33,85339
ZSFH,94915,2007-07-31,311563.44,85339
ZSFH,94915,2007-06-30,314040.71,85339
ZSFH,94915,2007-05-31,315455.52,85339
ZSFH,94915,2007-04-30,315474.32,85339
ZSFH,94915,2007-03-31,315595.64,85339
ZSFH,94915,2007-02-28,315991.24,85339
ZSFH,94915,2007-01-31,317069.13,85339
ZSFH,94915,2006-12-31,318938.46,85339
ZSFH,94915,2006-11-30,320652.25,85339
ZSFH,94915,2006-10-31,322790.41,85339
ZSFH,94915,2006-09-30,324819.19,85339
ZSFH,94915,2006-08-31,328281.7,85339
ZSFH,94915,2006-07-31,330931.72,85339
ZSFH,94915,2006-06-30,331369.02,85339
ZSFH,94915,2006-05-31,329779.11,85339
ZSFH,94915,2006-04-30,325896.42,85339
ZSFH,94915,2006-03-31,319839.47,85339
ZSFH,94915,2006-02-28,314777.55,85339
ZSFH,94915,2006-01-31,311033.7,85339
ZSFH,94915,2005-12-31,308429.88,85339
ZSFH,94915,2005-11-30,302959.68,85339
ZSFH,94915,2005-10-31,294212.23,85339
ZSFH,94915,2005-09-30,284870.55,85339
ZSFH,94915,2005-08-31,274495.01,85339
ZSFH,94915,2005-07-31,264730.69,85339
ZSFH,94915,2005-06-30,255099.83,85339
ZSFH,94915,2005-05-31,246390.67,85339
ZSFH,94915,2005-04-30,239316.25,85339
ZSFH,94915,2005-03-31,232662.33,85339
ZSFH,94915,2005-02-28,226632.22,85339
ZSFH,94915,2005-01-31,220829.9,85339
ZSFH,94915,2004-12-31,216182.6,85339
ZSFH,94915,2004-11-30,212055.51,85339
ZSFH,94915,2004-10-31,208703.99,85339
ZSFH,94915,2004-09-30,205238.56,85339
ZSFH,94915,2004-08-31,201933.37,85339
ZSFH,94915,2004-07-31,198583.92,85339
ZSFH,94915,2004-06-30,195652.87,85339
ZSFH,94915,2004-05-31,193135.93,85339
ZSFH,94915,2004-04-30,190889.28,85339
ZSFH,94915,2004-03-31,188692.9,85339
ZSFH,94915,2004-02-29,186900.28,85339
ZSFH,94915,2004-01-31,185283.8,85339
ZSFH,94915,2003-12-31,184241.06,85339
ZSFH,94915,2003-11-30,183394.46,85339
ZSFH,94915,2003-10-31,182761.18,85339
ZSFH,94915,2003-09-30,182063.81,85339
ZSFH,94915,2003-08-31,180928.75,85339
ZSFH,94915,2003-07-31,179752.5,85339
ZSFH,94915,2003-06-30,178509.08,85339
ZSFH,94915,2003-05-31,177803.02,85339
ZSFH,94915,2003-04-30,177132.7,85339
ZSFH,94915,2003-03-31,176741.17,85339
ZSFH,94915,2003-02-28,176270.9,85339
ZSFH,94915,2003-01-31,175774.76,85339
ZSFH,94915,2002-12-31,174777.92,85339
ZSFH,94915,2002-11-30,173604.76,85339
ZSFH,94915,2002-10-31,171862.02,85339
ZSFH,94915,2002-09-30,170108.29,85339
ZSFH,94915,2002-08-31,168532.5,85339
ZSFH,94915,2002-07-31,167011.35,85339
ZSFH,94915,2002-06-30,166640.61,85339
ZSFH,94915,2002-05-31,166138.04,85339
ZSFH,94915,2002-04-30,165815.18,85339
ZSFH,94915,2002-03-31,164560.37,85339
ZSFH,94915,2002-02-28,162777.96,85339
ZSFH,94915,2002-01-31,160660.82,85339
ZSFH,94915,2001-12-31,158656.52,85339
ZSFH,94915,2001-11-30,157200.94,85339
ZSFH,94915,2001-10-31,156762.71,85339
ZSFH,94915,2001-09-30,156759.25,85339
ZSFH,94915,2001-08-31,156809.85,85339
ZSFH,94915,2001-07-31,156569.47,85339
ZSFH,94915,2001-06-30,156170.77,85339
ZSFH,94915,2001-05-31,155406.62,85339
ZSFH,94915,2001-04-30,154758.69,85339
ZSFH,94915,2001-03-31,153568.59,85339
ZSFH,94915,2001-02-28,152695.98,85339
ZSFH,94915,2001-01-31,151490.76,85339
ZSFH,94915,2000-12-31,150942.05,85339
ZSFH,94915,2000-11-30,150673.11,85339
ZSFH,94915,2000-10-31,149960.3,85339
ZSFH,94915,2000-09-30,148397.78,85339
ZSFH,94915,2000-08-31,146477.26,85339
ZSFH,94915,2000-07-31,145300.64,85339
ZSFH,94915,2000-06-30,144503.81,85339
ZSFH,94915,2000-05-31,143729.91,85339
ZSFH,94915,2000-04-30,142584.82,85339
ZSFH,94915,2000-03-31,141602.39,85339
ZSFH,94915,2000-02-29,141038.94,85339
ZSFH,94915,2000-01-31,140725.69,85339
ZSFH,94915,1999-12-31,135007.0,85339
ZSFH,94915,1999-11-30,134106.0,85339
ZSFH,94915,1999-10-31,133003.0,85339
ZSFH,94915,1999-09-30,132241.0,85339
ZSFH,94915,1999-08-31,131869.0,85339
ZSFH,94915,1999-07-31,130031.0,85339
ZSFH,94915,1999-06-30,127673.0,85339
ZSFH,94915,1999-05-31,125060.0,85339
ZSFH,94915,1999-04-30,124078.0,85339
ZSFH,94915,1999-03-31,123916.0,85339
ZSFH,94915,1999-02-28,123983.0,85339
ZSFH,94915,1999-01-31,123337.0,85339
ZSFH,94915,1998-12-31,122046.0,85339
ZSFH,94915,1998-11-30,120715.0,85339
ZSFH,94915,1998-10-31,119533.0,85339
ZSFH,94915,1998-09-30,119205.0,85339
ZSFH,94915,1998-08-31,118748.0,85339
ZSFH,94915,1998-07-31,119183.0,85339
ZSFH,94915,1998-06-30,119405.0,85339
ZSFH,94915,1998-05-31,119922.0,85339
ZSFH,94915,1998-04-30,119680.0,85339
ZSFH,94915,1998-03-31,118790.0,85339
ZSFH,94915,1998-02-28,117779.0,85339
ZSFH,94915,1998-01-31,116851.0,85339
ZSFH,94915,1997-12-31,116260.0,85339
ZSFH,94915,1997-11-30,115310.0,85339
ZSFH,94915,1997-10-31,114382.0,85339
ZSFH,94915,1997-09-30,112682.0,85339
ZSFH,94915,1997-08-31,111459.0,85339
ZSFH,94915,1997-07-31,110034.0,85339
ZSFH,94915,1997-06-30,109142.0,85339
ZSFH,94915,1997-05-31,108076.0,85339
ZSFH,94915,1997-04-30,107212.0,85339
ZSFH,94915,1997-03-31,106648.0,85339
ZSFH,94915,1997-02-28,106080.0,85339
ZSFH,94915,1997-01-31,105570.0,85339
ZSFH,94915,1996-12-31,105073.0,85339
ZSFH,94915,1996-11-30,104911.0,85339
ZSFH,94915,1996-10-31,104732.0,85339
ZSFH,94915,1996-09-30,104735.0,85339
ZSFH,94915,1996-08-31,104434.0,85339
ZSFH,94915,1996-07-31,104148.0,85339
ZSFH,94915,1996-06-30,103682.0,85339
ZSFH,94915,1996-05-31,103297.0,85339
ZSFH,94915,1996-04-30,102888.0,85339
ZSFH,94915,1996-03-31,102436.0,85339
ZSFH,94915,1996-02-29,102204.0,85339
ZSFH,94915,1996-01-31,101994.0,85339
ZSFH,94892,2024-05-31,555732.9,85310
ZSFH,94892,2024-04-30,552987.59,85310
ZSFH,94892,2024-03-31,549813.67,85310
ZSFH,94892,2024-02-29,547892.95,85310
ZSFH,94892,2024-01-31,547397.96,85310
ZSFH,94892,2023-12-31,547504.34,85310
ZSFH,94892,2023-11-30,546440.71,85310
ZSFH,94892,2023-10-31,544287.06,85310
ZSFH,94892,2023-09-30,540930.51,85310
ZSFH,94892,2023-08-31,536904.2,85310
ZSFH,94892,2023-07-31,531893.63,85310
ZSFH,94892,2023-06-30,527210.46,85310
ZSFH,94892,2023-05-31,523198.41,85310
ZSFH,94892,2023-04-30,520719.28,85310
ZSFH,94892,2023-03-31,520337.56,85310
ZSFH,94892,2023-02-28,522655.85,85310
ZSFH,94892,2023-01-31,528644.91,85310
ZSFH,94892,2022-12-31,537077.92,85310
ZSFH,94892,2022-11-30,546652.47,85310
ZSFH,94892,2022-10-31,556571.15,85310
ZSFH,94892,2022-09-30,566446.79,85310
ZSFH,94892,2022-08-31,574757.58,85310
ZSFH,94892,2022-07-31,577371.25,85310
ZSFH,94892,2022-06-30,572777.43,85310
ZSFH,94892,2022-05-31,562216.09,85310
ZSFH,94892,2022-04-30,548761.89,85310
ZSFH,94892,2022-03-31,535303.14,85310
ZSFH,94892,2022-02-28,523686.91,85310
ZSFH,94892,2022-01-31,514899.38,85310
ZSFH,94892,2021-12-31,507397.65,85310
ZSFH,94892,2021-11-30,500308.23,85310
ZSFH,94892,2021-10-31,492648.62,85310
ZSFH,94892,2021-09-30,484497.17,85310
ZSFH,94892,2021-08-31,475523.65,85310
ZSFH,94892,2021-07-31,464725.93,85310
ZSFH,94892,2021-06-30,452322.55,85310
ZSFH,94892,2021-05-31,439053.17,85310
ZSFH,94892,2021-04-30,426841.31,85310
ZSFH,94892,2021-03-31,416579.9,85310
ZSFH,94892,2021-02-28,407871.83,85310
ZSFH,94892,2021-01-31,400463.33,85310
ZSFH,94892,2020-12-31,393575.3,85310
ZSFH,94892,2020-11-30,386681.08,85310
ZSFH,94892,2020-10-31,379714.99,85310
ZSFH,94892,2020-09-30,373312.96,85310
ZSFH,94892,2020-08-31,368328.59,85310
ZSFH,94892,2020-07-31,365397.13,85310
ZSFH,94892,2020-06-30,363706.64,85310
ZSFH,94892,2020-05-31,361958.22,85310
ZSFH,94892,2020-04-30,359168.85,85310
ZSFH,94892,2020-03-31,355480.46,85310
ZSFH,94892,2020-02-29,351433.25,85310
ZSFH,94892,2020-01-31,347932.89,85310
ZSFH,94892,2019-12-31,344670.38,85310
ZSFH,94892,2019-11-30,341977.49,85310
ZSFH,94892,2019-10-31,339299.69,85310
ZSFH,94892,2019-09-30,337261.69,85310
ZSFH,94892,2019-08-31,335942.62,85310
ZSFH,94892,2019-07-31,335209.34,85310
ZSFH,94892,2019-06-30,334766.37,85310
ZSFH,94892,2019-05-31,334270.09,85310
ZSFH,94892,2019-04-30,333885.31,85310
ZSFH,94892,2019-03-31,333169.79,85310
ZSFH,94892,2019-02-28,331995.83,85310
ZSFH,94892,2019-01-31,330448.01,85310
ZSFH,94892,2018-12-31,329116.17,85310
ZSFH,94892,2018-11-30,327856.41,85310
ZSFH,94892,2018-10-31,326381.9,85310
ZSFH,94892,2018-09-30,324533.46,85310
ZSFH,94892,2018-08-31,322425.63,85310
ZSFH,94892,2018-07-31,320312.97,85310
ZSFH,94892,2018-06-30,318253.76,85310
ZSFH,94892,2018-05-31,316567.09,85310
ZSFH,94892,2018-04-30,315070.97,85310
ZSFH,94892,2018-03-31,313686.57,85310
ZSFH,94892,2018-02-28,312013.85,85310
ZSFH,94892,2018-01-31,310328.6,85310
ZSFH,94892,2017-12-31,308834.69,85310
ZSFH,94892,2017-11-30,307698.34,85310
ZSFH,94892,2017-10-31,306475.12,85310
ZSFH,94892,2017-09-30,305127.54,85310
ZSFH,94892,2017-08-31,303943.24,85310
ZSFH,94892,2017-07-31,302864.56,85310
ZSFH,94892,2017-06-30,301699.99,85310
ZSFH,94892,2017-05-31,300201.98,85310
ZSFH,94892,2017-04-30,298562.0,85310
ZSFH,94892,2017-03-31,296681.39,85310
ZSFH,94892,2017-02-28,294886.71,85310
ZSFH,94892,2017-01-31,293245.98,85310
ZSFH,94892,2016-12-31,292020.68,85310
ZSFH,94892,2016-11-30,290870.3,85310
ZSFH,94892,2016-10-31,289763.46,85310
ZSFH,94892,2016-09-30,288778.79,85310
ZSFH,94892,2016-08-31,287859.08,85310
ZSFH,94892,2016-07-31,287265.97,85310
ZSFH,94892,2016-06-30,286479.28,85310
ZSFH,94892,2016-05-31,285798.05,85310
ZSFH,94892,2016-04-30,285553.93,85310
ZSFH,94892,2016-03-31,285356.34,85310
ZSFH,94892,2016-02-29,284516.65,85310
ZSFH,94892,2016-01-31,282804.63,85310
ZSFH,94892,2015-12-31,280545.95,85310
ZSFH,94892,2015-11-30,278739.94,85310
ZSFH,94892,2015-10-31,276931.78,85310
ZSFH,94892,2015-09-30,275258.62,85310
ZSFH,94892,2015-08-31,273341.37,85310
ZSFH,94892,2015-07-31,271448.32,85310
ZSFH,94892,2015-06-30,269529.33,85310
ZSFH,94892,2015-05-31,267871.63,85310
ZSFH,94892,2015-04-30,266166.6,85310
ZSFH,94892,2015-03-31,264664.84,85310
ZSFH,94892,2015-02-28,263567.22,85310
ZSFH,94892,2015-01-31,262957.53,85310
ZSFH,94892,2014-12-31,262828.93,85310
ZSFH,94892,2014-11-30,262878.02,85310
ZSFH,94892,2014-10-31,262879.97,85310
ZSFH,94892,2014-09-30,263078.76,85310
ZSFH,94892,2014-08-31,263135.46,85310
ZSFH,94892,2014-07-31,263301.61,85310
ZSFH,94892,2014-06-30,263285.5,85310
ZSFH,94892,2014-05-31,263098.94,85310
ZSFH,94892,2014-04-30,262489.35,85310
ZSFH,94892,2014-03-31,261405.85,85310
ZSFH,94892,2014-02-28,259389.54,85310
ZSFH,94892,2014-01-31,257252.33,85310
ZSFH,94892,2013-12-31,255261.53,85310
ZSFH,94892,2013-11-30,253522.1,85310
ZSFH,94892,2013-10-31,251184.4,85310
ZSFH,94892,2013-09-30,247754.28,85310
ZSFH,94892,2013-08-31,243433.72,85310
ZSFH,94892,2013-07-31,238859.81,85310
ZSFH,94892,2013-06-30,232749.83,85310
ZSFH,94892,2013-05-31,228344.03,85310
ZSFH,94892,2013-04-30,223997.61,85310
ZSFH,94892,2013-03-31,220388.31,85310
ZSFH,94892,2013-02-28,217178.99,85310
ZSFH,94892,2013-01-31,214400.12,85310
ZSFH,94892,2012-12-31,211925.47,85310
ZSFH,94892,2012-11-30,209738.78,85310
ZSFH,94892,2012-10-31,206608.75,85310
ZSFH,94892,2012-09-30,202333.36,85310
ZSFH,94892,2012-08-31,197458.13,85310
ZSFH,94892,2012-07-31,193126.25,85310
ZSFH,94892,2012-06-30,189217.87,85310
ZSFH,94892,2012-05-31,185605.4,85310
ZSFH,94892,2012-04-30,182585.88,85310
ZSFH,94892,2012-03-31,180423.88,85310
ZSFH,94892,2012-02-29,179209.17,85310
ZSFH,94892,2012-01-31,177721.92,85310
ZSFH,94892,2011-12-31,176640.21,85310
ZSFH,94892,2011-11-30,175308.21,85310
ZSFH,94892,2011-10-31,174928.98,85310
ZSFH,94892,2011-09-30,174378.1,85310
ZSFH,94892,2011-08-31,173801.55,85310
ZSFH,94892,2011-07-31,173312.28,85310
ZSFH,94892,2011-06-30,173419.73,85310
ZSFH,94892,2011-05-31,174718.29,85310
ZSFH,94892,2011-04-30,176114.81,85310
ZSFH,94892,2011-03-31,177608.25,85310
ZSFH,94892,2011-02-28,179019.56,85310
ZSFH,94892,2011-01-31,181279.41,85310
ZSFH,94892,2010-12-31,183872.07,85310
ZSFH,94892,2010-11-30,185943.69,85310
ZSFH,94892,2010-10-31,188220.39,85310
ZSFH,94892,2010-09-30,190726.36,85310
ZSFH,94892,2010-08-31,194456.34,85310
ZSFH,94892,2010-07-31,197437.95,85310
ZSFH,94892,2010-06-30,200386.1,85310
ZSFH,94892,2010-05-31,201324.92,85310
ZSFH,94892,2010-04-30,202011.61,85310
ZSFH,94892,2010-03-31,202398.71,85310
ZSFH,94892,2010-02-28,203620.55,85310
ZSFH,94892,2010-01-31,204175.16,85310
ZSFH,94892,2009-12-31,203154.01,85310
ZSFH,94892,2009-11-30,203068.89,85310
ZSFH,94892,2009-10-31,204398.5,85310
ZSFH,94892,2009-09-30,207875.99,85310
ZSFH,94892,2009-08-31,210472.8,85310
ZSFH,94892,2009-07-31,213159.6,85310
ZSFH,94892,2009-06-30,216660.98,85310
ZSFH,94892,2009-05-31,220849.76,85310
ZSFH,94892,2009-04-30,225352.78,85310
ZSFH,94892,2009-03-31,229107.22,85310
ZSFH,94892,2009-02-28,232900.57,85310
ZSFH,94892,2009-01-31,238092.64,85310
ZSFH,94892,2008-12-31,246650.57,85310
ZSFH,94892,2008-11-30,255633.94,85310
ZSFH,94892,2008-10-31,263722.98,85310
ZSFH,94892,2008-09-30,270626.98,85310
ZSFH,94892,2008-08-31,278632.98,85310
ZSFH,94892,2008-07-31,286652.94,85310
ZSFH,94892,2008-06-30,292435.4,85310
ZSFH,94892,2008-05-31,298130.27,85310
ZSFH,94892,2008-04-30,304230.04,85310
ZSFH,94892,2008-03-31,312485.88,85310
ZSFH,94892,2008-02-29,319647.84,85310
ZSFH,94892,2008-01-31,326683.81,85310
ZSFH,94892,2007-12-31,332692.87,85310
ZSFH,94892,2007-11-30,338343.51,85310
ZSFH,94892,2007-10-31,343621.71,85310
ZSFH,94892,2007-09-30,347677.92,85310
ZSFH,94892,2007-08-31,351973.19,85310
ZSFH,94892,2007-07-31,356121.84,85310
ZSFH,94892,2007-06-30,359311.9,85310
ZSFH,94892,2007-05-31,361603.19,85310
ZSFH,94892,2007-04-30,362726.8,85310
ZSFH,94892,2007-03-31,364313.33,85310
ZSFH,94892,2007-02-28,366621.23,85310
ZSFH,94892,2007-01-31,369771.27,85310
ZSFH,94892,2006-12-31,373803.06,85310
ZSFH,94892,2006-11-30,377624.91,85310
ZSFH,94892,2006-10-31,381742.96,85310
ZSFH,94892,2006-09-30,385574.77,85310
ZSFH,94892,2006-08-31,390763.17,85310
ZSFH,94892,2006-07-31,394157.27,85310
ZSFH,94892,2006-06-30,395310.49,85310
ZSFH,94892,2006-05-31,393802.28,85310
ZSFH,94892,2006-04-30,390484.9,85310
ZSFH,94892,2006-03-31,383894.92,85310
ZSFH,94892,2006-02-28,378023.1,85310
ZSFH,94892,2006-01-31,373175.26,85310
ZSFH,94892,2005-12-31,369604.14,85310
ZSFH,94892,2005-11-30,362403.24,85310
ZSFH,94892,2005-10-31,350773.28,85310
ZSFH,94892,2005-09-30,338102.11,85310
ZSFH,94892,2005-08-31,323694.09,85310
ZSFH,94892,2005-07-31,309851.8,85310
ZSFH,94892,2005-06-30,296212.81,85310
ZSFH,94892,2005-05-31,284630.59,85310
ZSFH,94892,2005-04-30,275840.84,85310
ZSFH,94892,2005-03-31,268067.59,85310
ZSFH,94892,2005-02-28,261284.75,85310
ZSFH,94892,2005-01-31,254699.3,85310
ZSFH,94892,2004-12-31,249363.18,85310
ZSFH,94892,2004-11-30,244442.71,85310
ZSFH,94892,2004-10-31,240425.05,85310
ZSFH,94892,2004-09-30,236279.53,85310
ZSFH,94892,2004-08-31,232294.19,85310
ZSFH,94892,2004-07-31,228388.78,85310
ZSFH,94892,2004-06-30,225205.63,85310
ZSFH,94892,2004-05-31,222893.59,85310
